@id,building_usage,age,bays_x,bays_y,building_condition,floor_material,floor_material_others,num_floors,neighbour_attachement,overhang,owner_rent,retrofit,roof_material,roof_material_others,roof_slope,roof_slope_others,shape_elevation,shape_plan,soft_storey,structur_type,structure_others,column_size,earthquake_resistant_element,occupants_day,occupants_evening,occupants_morning,occupants_night,facility_number,operator_name,Lat,Lon
226044722,school,After_2000,5,2,Poor,RCC/RBC,,2,One_Side_Same_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,N/A,110,0,0,0,1,Shree Chuni Devi U Ma Vi,85.3128765,27.60196
226044723,school,1990-2000,5,2,Poor,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,No,Non_Engineered_RC_Frame,,9x9,No,87,0,60,0,2,Shree Chuni Devi U Ma Vi,85.3128827,27.6021154
226044724,school,1990-2000,1,1,Average,N/A,,1,Free_Standing,No,Self,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,25,0,25,0,2,Tika Bhairab Secondary School,85.3118455,27.5732225
226044725,school,After_2000,4,1,Average,N/A,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,81,0,0,0,3,Shree Buddha Secondary School,85.3139447,27.5716699
226044726,school,1990-2000,4,1,Poor,N/A,,1,Free_Standing,No,Self,No,RCC/RBC,,Sloped,,Regular,Narrow_and_Long,No,Load_Bearing_Stone_Wall_in_Cement_Mortar,,,No,52,0,0,0,3,Shree Chuni Devi U Ma Vi,85.312625,27.6019207
226045847,hospital,1990-2000,8,1,Good,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,CGI,,Sloped,,Regular,Narrow_and_Long,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,,,,,6,Susma Koirala Memorial Hospital,85.4534829,27.723843
226045849,hospital,After_2000,1,2,Average,RCC/RBC,,2,Free_Standing,No,Self,No,Jhingati,,Sloped,,Setback,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,6,4,4,4,5,Susma Koirala Memorial Hospital,85.452656,27.7240862
226050018,school,1990-2000,1,1,Average,N/A,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,16,0,0,0,4,Shanti Primary English School,85.3487881,27.7771696
226050020,school,1990-2000,1,1,Average,RCC/RBC,,2,Free_Standing,Yes,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,15,0,0,0,3,Shanti Primary English School,85.3489419,27.7765887
226050022,school,1990-2000,1,1,Average,RCC/RBC,,3,Free_Standing,No,Self,No,CGI,,Flat,,Setback,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,40,18,18,18,2,Shanti Primary English School,85.3490679,27.7765666
226050023,school,1960-1990,1,1,Poor,N/A,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,59,0,0,0,,Bhadrakali Pra V.,85.3450756,27.7591614
226050024,school,1990-2000,1,1,Poor,Bamboo,,2,Free_Standing,No,Self,No,CGI,,Sloped,,Setback,U-Shaped,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,66,0,0,0,1,Shanti Primary English School,85.3492342,27.7768994
226053382,school,Before_1960,1,1,Poor,Wood,,3,Free_Standing,No,Self,Yes,RCC/RBC,,Flat,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,386,0,0,0,,,85.3630294,27.6743072
226053389,hospital,1990-2000,2,2,Average,RCC/RBC,,4,One_Side_Different_Height,Yes,Rent,No,RCC/RBC,,Flat,,Regular,L-Shaped,Yes,Non_Engineered_RC_Frame,,9x9,No,30,7,7,7,,,85.3650565,27.6742398
226053390,school,1960-1990,1,1,Average,RCC/RBC,,3,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Multi-Projected,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,Yes,4,2,2,4,2,Adarsha Janapreme School,85.3650338,27.6752188
226053394,school,After_2000,2,2,Good,RCC/RBC,,4,Free_Standing,Yes,Self,No,CGI,,Sloped,,Regular,U-Shaped,No,Engineered_RC_Frame,,12x12,No,550,0,550,0,1,Adarsha Janapreme School,85.3648678,27.6753593
226054604,school,1990-2000,1,5,Average,RCC/RBC,,4,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Narrow_and_Long,No,Non_Engineered_RC_Frame,,9x9,No,85,3,3,3,,Himalayan Olive National School,85.4539392,27.6887766
226056945,clinic,After_2000,2,1,Good,RCC/RBC,,4,Two_Sides_Different_Height,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Triangular,Yes,Engineered_RC_Frame,,14x14,No,8,0,0,0,,,85.3479254,27.6791623
226057357,school,After_2000,1,3,Average,N/A,,1,One_Side_Different_Height,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,30,0,0,0,3,Himalayan Asahaya Bal Sikshya Sadan,85.3644069,27.7801653
226057358,school,1990-2000,2,3,Average,RCC/RBC,,3,One_Side_Different_Height,Yes,Rent,No,CGI,,Sloped,,Regular,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,N/A,94,0,20,0,1,Himalayan Asahaya Bal Sikshya Sadan,85.3647758,27.780028
226057359,school,After_2000,1,6,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,50,0,0,0,2,Himalayan Asahaya Bal Sikshya Sadan,85.3645984,27.7801567
226057360,school,1990-2000,1,4,Average,RCC/RBC,,1,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,50,0,0,0,1,Atma Bikash Pra V,85.3694161,27.7894171
226057361,school,After_2000,1,4,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Mixed,block and cement,,No,165,0,0,0,2,Aum School,85.3642712,27.7780154
226057362,school,1960-1990,1,2,Average,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,30,0,0,0,2,Atma Bikash Pra V,85.3694463,27.7895583
226057363,school,After_2000,1,3,Average,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Non_Engineered_RC_Frame,,9x9,No,200,3,45,3,1,Aum School,85.364375,27.7781561
226057364,school,1990-2000,1,1,Average,RCC/RBC,,2,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,180,0,0,0,,Shree Jaya Bhadra Kali Ni Ma Vi,85.370122,27.7770344
226058152,school,After_2000,3,2,Average,N/A,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x12,No,60,0,0,0,4,Gupteshwori Secondary School,85.364857,27.5455665
226058154,school,After_2000,1,2,Average,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Stone_Wall_in_Cement_Mortar,,0,No,36,,,,2,Gupteshwori Secondary School,85.3649769,27.5457378
226058157,clinic,After_2000,3,,Good,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,,Partial,,,,,3,lele Health post,85.3432626,27.5655239
226058158,school,1960-1990,1,2,Poor,N/A,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Stone_Wall_in_Mud_Mortar,,,No,46,0,0,0,5,Gupteshwori Secondary School,85.3650582,27.54551
226058159,clinic,1960-1990,3,3,Poor,Wood,,2,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,,,,,4,lele Health post,85.3432549,27.5653858
226058160,school,1960-1990,1,3,Average,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,0,No,70,,,,3,Devi Lower Secondary School,85.3514171,27.5465844
226058161,clinic,After_2000,4,2,Good,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,T-Shaped,No,Engineered_RC_Frame,,,Partial,,,,,1,lele Health post,85.3436148,27.56536
226058162,school,After_2000,3,2,Good,Others,,1,Free_Standing,No,Self,No,RCC/RBC,,Sloped,,Regular,Rectangular,No,Engineered_RC_Frame,,12*12,No,40,,,,1,Devi Lower Secondary School,85.3514196,27.5467763
226058163,clinic,After_2000,3,2,Good,RCC/RBC,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,,Partial,,,,,2,lele Health post,85.3436365,27.565523
226058165,school,1960-1990,2,2,Poor,Wood,,2,Free_Standing,No,Self,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,0,No,30,,,,2,Devi Lower Secondary School,85.3514073,27.5466856
226058166,school,After_2000,1,2,Average,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Stone_Wall_in_Cement_Mortar,,0,No,20,,,,1,Gupteshwori Secondary School,85.3651495,27.5457711
226058967,school,After_2000,1,2,Average,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,54,,,,3,Gupteshwori primary School,85.3841492,27.5458308
226058968,school,After_2000,6,2,Good,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,N/A,No,Engineered_RC_Frame,,12*12,No,38,,,,4,Gupteshwori primary School,85.3839761,27.5458402
226058969,school,1960-1990,1,1,Poor,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Mixed,c f,0,No,60,,,,2,Gupteshwori primary School,85.384064,27.5460314
226058970,school,1990-2000,1,2,Average,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Stone_Wall_in_Mud_Mortar,,0,No,35,,,,5,Baleshwori Higher Secondary School,85.3768874,27.5473284
226058971,school,After_2000,1,2,Average,Others,,1,Free_Standing,No,N/A,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Stone_Wall_in_Mud_Mortar,,0,No,35,,,,3,Baleshwori Higher Secondary School,85.3772279,27.5472034
226058972,school,After_2000,4,2,Good,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,12*12,No,63,,,,5,Gupteshwori primary School,85.3839031,27.5459245
226058973,clinic,1990-2000,2,2,Average,N/A,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,20,0,0,0,,Bhardev Sub Health post,85.3788277,27.5474761
226058974,school,After_2000,1,2,Average,Others,,N/A,Free_Standing,No,Self,N/A,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Stone_Wall_in_Mud_Mortar,,0,No,47,,,,4,Baleshwori Higher Secondary School,85.3770769,27.547248
226058975,school,1960-1990,1,2,Poor,Wood,,2,One_Side_Different_Height,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Stone_Wall_in_Mud_Mortar,,0,No,114,,,,1,Gupteshwori primary School,85.3839486,27.5460275
226058976,school,After_2000,1,2,Good,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Stone_Wall_in_Mud_Mortar,,0,No,46,,,,2,Baleshwori Higher Secondary School,85.3773422,27.5472495
226058977,school,1990-2000,2,1,Average,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Engineered_RC_Frame,,12*12,No,180,,,,1,Baleshwori Higher Secondary School,85.3771148,27.5473757
226060157,clinic,After_2000,1,3,Average,RCC/RBC,,3,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,L-Shaped,Yes,Engineered_RC_Frame,,12x12,No,15,10,10,0,,Shubhakamana Policlinic,85.3096849,27.7575621
226061819,clinic,1990-2000,3,2,Average,RCC/RBC,,3,Two_Sides_Different_Height,Yes,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Non_Engineered_RC_Frame,,9x9,No,7,0,0,4,,,85.4224154,27.6717304
226062180,clinic,After_2000,2,1,Good,RCC/RBC,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,30,0,0,0,1,Siddhi Ganesh Saccos Health Clinic,85.4342731,27.6699154
226062181,clinic,After_2000,4,1,Good,N/A,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,No,Engineered_RC_Frame,,12x12,No,0,0,0,0,2,Siddhi Ganesh Saccos Health Clinic,85.4341979,27.6699966
226064427,school,1960-1990,2,3,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,6,3,3,2,3,National Creative Co-educational School,85.3389541,27.728275
226064428,school,After_2000,3,4,Good,RCC/RBC,,5,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,14x14,No,200,6,6,6,5,National Creative Co-educational School,85.3397098,27.7278554
226064429,school,1960-1990,2,3,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,CGI,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,10,3,3,2,2,National Creative Co-educational School,85.3389929,27.7283774
226064430,school,After_2000,1,4,Average,N/A,,1,One_Side_Same_Height,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Mixed,block and cement,,No,145,0,0,0,3,Alpine Valley School,85.3396011,27.7326434
226064431,school,1990-2000,1,2,Average,RCC/RBC,,3,One_Side_Same_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,88,3,3,3,,Saraswati Education Academy,85.3356887,27.7283412
226064432,school,After_2000,1,2,Average,RCC/RBC,,3,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Engineered_RC_Frame,,12x12,No,11,1,3,3,1,National Creative Co-educational School,85.3388231,27.7284274
226064433,school,1990-2000,1,2,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,45,0,0,0,2,Alpine Valley School,85.3391237,27.7326409
226064434,school,After_2000,1,1,Average,N/A,,1,Free_Standing,No,Rent,No,Clay_Tiles,,Flat,,Regular,L-Shaped,No,Mixed,block and cement,,No,,,,,5,Alpine Valley School,85.3393521,27.732689
226064435,school,After_2000,1,7,Average,N/A,,1,One_Side_Same_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,No,Mixed,block and cement,,No,86,0,0,0,4,Alpine Valley School,85.3395692,27.732407
226064436,school,1990-2000,1,3,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,12,2,2,2,1,Alpine Valley School,85.3392883,27.7325726
226064437,school,After_2000,1,1,Good,N/A,,1,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Non_Engineered_RC_Frame,,9x12,No,11,11,11,0,4,National Creative Co-educational School,85.3395006,27.7280013
226066307,clinic,1960-1990,1,1,Poor,N/A,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,40,0,0,0,,Dahachowk health post,85.2358795,27.7027899
226066308,clinic,1990-2000,1,2,Average,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,35,0,0,0,,Balambu sub health post,85.2464145,27.6930167
226067602,clinic,After_2000,3,2,Average,RCC/RBC,,1,Two_Sides_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,25,0,0,0,,Baad bhanjyang health post,85.2053776,27.7064729
226199411,school,1990-2000,1,1,Poor,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,54,0,0,0,1,Shree Narayan Pra. v,85.4894133,27.7226713
226222566,school,After_2000,4,1,Average,RCC/RBC,,1,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,150,0,0,0,3,New Vision Academy,85.2502572,27.683525
226222567,school,1990-2000,4,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Non_Engineered_RC_Frame,,9x9,No,50,0,0,0,2,New Vision Academy,85.2502245,27.6836446
226222568,school,1990-2000,5,2,Average,RCC/RBC,,3,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,300,0,0,6,1,New Vision Academy,85.2500387,27.68371
226222569,school,After_2000,3,2,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,,No,200,0,0,0,4,Gyan Sudha Academy,85.2690195,27.6864754
226223165,school,After_2000,1,1,Average,RCC/RBC,,3,Two_Sides_Different_Height,No,Self,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,300,1,65,1,,Aakash Ganga Ma. Vi,85.3053783,27.7411114
226224147,school,After_2000,5,1,Average,RCC/RBC,,3,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,Yes,Mixed,Non engineered RC Frame   load bearing brick wall in cement mortar,9x9,No,222,0,0,5,,Paradise Reader's Academy,85.2677088,27.6857901
226225086,school,1990-2000,1,1,Average,RCC/RBC,,3,Free_Standing,No,Self,No,CGI,,Flat,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,250,0,0,0,2,Bishnu Devi Sikshya Sadan,85.2502866,27.6846148
226225087,school,After_2000,1,1,Average,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,L-Shaped,Yes,Non_Engineered_RC_Frame,,9x9,No,200,0,0,0,3,Bishnu Devi Sikshya Sadan,85.2502776,27.6848233
226267745,school,1990-2000,1,2,Average,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,24,,,,2,Tauthali primary School,85.498615,27.7142791
226267746,school,After_2000,1,1,Average,RCC/RBC,,2,Free_Standing,No,Self,No,CGI,,Sloped,,Setback,L-Shaped,No,Mixed,a cb,0,No,48,,,,1,Tauthali primary School,85.498707,27.7144218
226267747,school,After_2000,1,1,Average,Others,,1,One_Side_Same_Height,No,Self,No,CGI,,Sloped,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,35,,,,,Chetana primary School,85.4850328,27.7149467
226268580,school,After_2000,3,1,Good,RCC/RBC,,2,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9*12,No,60,,,,2,Chunadevi Lower Secondary School,85.507654,27.7092284
226268581,school,After_2000,1,2,Good,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,60,,,,3,Chunadevi Lower Secondary School,85.5077634,27.7093321
226268582,school,After_2000,3,6,Average,RCC/RBC,,3,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9*12,No,216,,,,,Sunrise Boarding School,85.5165071,27.7183254
226268583,school,1990-2000,1,1,Average,Others,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Non_Engineered_RC_Frame,,9*9,No,50,,,,1,Chunadevi Lower Secondary School,85.5078549,27.7091759
226269198,school,After_2000,1,2,Average,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,60,,,,3,Shree kalika Secondary school,85.487197,27.7105062
226269199,school,After_2000,1,2,Average,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,60,,,,2,Shree kalika Secondary school,85.4873608,27.7104803
226269200,school,1990-2000,1,1,Average,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Mixed,,0,No,120,,,,1,Shree kalika Secondary school,85.4872586,27.7109722
226269600,school,After_2000,2,1,Good,Others,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,T-Shaped,Yes,Non_Engineered_RC_Frame,,9*9,No,20,,,,1,Shree Gadgade Lower Secondary School,85.5169685,27.7191633
226273247,school,1960-1990,1,2,Average,Others,,1,Two_Sides_Same_Height,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,,,,,3,Navajyoti Primary School,85.4595837,27.6548965
226273248,school,1990-2000,1,2,Average,Others,,1,One_Side_Same_Height,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,9,,,,1,Navajyoti Primary School,85.4596741,27.6547906
226273249,school,1990-2000,3,2,Good,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,45,,,,1,Northpoint Secondary School,85.4601504,27.6535055
226273250,school,After_2000,1,2,Good,RCC/RBC,,4,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Non_Engineered_RC_Frame,,9*9,No,,5,5,5,2,Northpoint Secondary School,85.4600626,27.6535872
226273251,school,1990-2000,1,1,Average,Others,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,"9""9""",No,,,,,4,Navajyoti Primary School,85.4597491,27.6549707
226273252,school,1990-2000,1,1,Average,Others,,1,Two_Sides_Same_Height,No,Self,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,,,,,2,Navajyoti Primary School,85.4595719,27.654816
226278234,school,After_2000,2,3,Good,RCC/RBC,,3,Two_Sides_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,"9""9""",No,60,,,,2,Global Academy,85.4604022,27.6555774
226278235,school,After_2000,1,3,Good,RCC/RBC,,1,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,"12""12""",N/A,15,,,,1,Shree Deuja Gaun primary School,85.4628247,27.657279
226278236,school,1990-2000,3,1,Average,RCC/RBC,,2,Two_Sides_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,30,,,,3,Shree Deuja Gaun primary School,85.4627248,27.6572777
226278237,school,1990-2000,1,2,Average,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,25,,,,2,Shree Deuja Gaun primary School,85.4629137,27.6571926
226278238,school,After_2000,4,2,Good,RCC/RBC,,4,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Non_Engineered_RC_Frame,,"9""2""",Yes,120,,,,1,Global Academy,85.4604408,27.6556285
226278681,school,After_2000,1,2,Good,RCC/RBC,,3,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Multi-Projected,Yes,Non_Engineered_RC_Frame,,9*12,Partial,12,,,,,Jenuine Kinderworld,85.4640606,27.6503195
226278682,school,After_2000,3,3,Good,N/A,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Engineered_RC_Frame,,12*12,No,140,,,,2,Bimal Memorial Vidyapeth,85.4615134,27.651446
226278683,school,1990-2000,3,2,Poor,Wood,,2,Free_Standing,No,Rent,No,Others,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,0,No,30,,,,1,Bimal Memorial Vidyapeth,85.4615811,27.6515191
226279350,school,After_2000,5,2,Average,RCC/RBC,,N/A,Two_Sides_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Non_Engineered_RC_Frame,,9*9,No,130,,,,4,Jorpati Secondary school,85.4643557,27.6490239
226279351,school,1990-2000,1,2,Average,Others,,1,Two_Sides_Different_Height,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,Partial,16,,,,2,Jorpati Secondary school,85.464241,27.6493147
226279352,school,1990-2000,1,2,Average,Others,,1,One_Side_Same_Height,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,Partial,30,,,,1,Jorpati Secondary school,85.464156,27.6494322
226279353,school,After_2000,4,2,Good,RCC/RBC,,3,One_Side_Same_Height,Yes,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Engineered_RC_Frame,,14*12,Partial,80,,,,3,Jorpati Secondary school,85.4642975,27.6491728
226279524,school,After_2000,1,5,Good,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,Partial,,,,,2,Devi primary School,85.4681964,27.6526482
226279525,school,After_2000,2,2,Good,RCC/RBC,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9*9,No,12,,,,2,Daha Gaun primary School,85.4747949,27.6515762
226279526,school,1990-2000,1,1,Average,Others,,1,Free_Standing,No,Self,No,CGI,,Flat,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,,,,,1,Devi primary School,85.4682603,27.6525928
226279527,school,After_2000,2,1,Good,Others,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,Partial,17,,,,1,Daha Gaun primary School,85.474842,27.6516022
