#,,"generated_by='OpenQuake engine 3.12.0', start_date='2022-03-22T12:41:52', checksum=3502110342"
site_id,lon,lat
4346,85.33284,27.70061
4347,85.34871,27.73126
4348,85.34172,27.73790
4349,85.35003,27.72399
4350,85.35001,27.72411
4351,85.34678,27.72209
4352,85.34701,27.72205
4353,85.42211,27.69643
4354,85.41103,27.68189
4355,85.33347,27.68326
4356,85.33349,27.68333
4357,85.30427,27.70346
4358,85.39128,27.65323
4359,85.35409,27.69783
4360,85.30372,27.70327
4361,85.30383,27.70348
4362,85.30836,27.69984
4363,85.30515,27.69966
4364,85.30449,27.71930
4365,85.30312,27.72065
4366,85.30245,27.71805
4367,85.30527,27.71922
4368,85.30389,27.72149
4369,85.30385,27.72144
4370,85.30396,27.72151
4371,85.30786,27.71920
4372,85.30788,27.71907
4373,85.29770,27.72431
4374,85.29761,27.72447
4375,85.30247,27.72227
4376,85.29997,27.72309
4377,85.30323,27.70358
4378,85.33573,27.68688
4379,85.33574,27.68698
4380,85.43420,27.67311
4381,85.43395,27.67298
4382,85.43390,27.67266
4383,85.37247,27.69453
4384,85.37018,27.69369
4385,85.32990,27.75216
4386,85.33049,27.74632
4387,85.33082,27.74623
4388,85.43318,27.67513
4389,85.43290,27.67492
4390,85.43580,27.67628
4391,85.43579,27.67633
4392,85.31547,27.73951
4393,85.31824,27.74542
4394,85.31730,27.73651
4395,85.31681,27.73756
4396,85.31635,27.74343
4397,85.35343,27.71298
4398,85.42485,27.66648
4399,85.42499,27.66665
4400,85.31201,27.69303
4401,85.31196,27.69316
4402,85.36425,27.71544
4403,85.33790,27.70875
4404,85.33795,27.70866
4405,85.30915,27.69982
4406,85.30977,27.70088
4407,85.32166,27.73660
4408,85.42396,27.67404
4409,85.31766,27.72639
4410,85.31782,27.72661
4411,85.31757,27.73575
4412,85.31917,27.73300
4413,85.31881,27.73345
4414,85.31965,27.73299
4415,85.31940,27.73355
4416,85.29483,27.73005
4417,85.29369,27.72346
4418,85.42953,27.67592
4419,85.43040,27.67630
4420,85.43108,27.67773
4421,85.42663,27.67350
4422,85.32757,27.68840
4423,85.32531,27.68733
4424,85.34610,27.71908
4425,85.34576,27.71686
4426,85.34694,27.71564
4427,85.30045,27.71363
4428,85.29996,27.71293
4429,85.33519,27.68360
4430,85.33667,27.68326
4431,85.33423,27.68440
4432,85.33126,27.73886
4433,85.40733,27.66247
4434,85.33077,27.69685
4435,85.33123,27.69702
4436,85.29444,27.71356
4437,85.29444,27.71335
4438,85.29450,27.71367
4439,85.29624,27.72655
4440,85.33101,27.69875
4441,85.35138,27.71715
4442,85.30449,27.73067
4443,85.35394,27.71839
4444,85.35020,27.73850
4445,85.37198,27.67455
4446,85.37180,27.67444
4447,85.43227,27.66746
4448,85.34953,27.72050
4449,85.34968,27.71887
4450,85.37217,27.67457
4451,85.37229,27.67447
4452,85.37235,27.67464
4453,85.35677,27.71869
4454,85.43279,27.66731
4455,85.43286,27.66721
4456,85.31225,27.72952
4457,85.30477,27.73334
4458,85.30601,27.71031
4459,85.30550,27.71084
4460,85.33700,27.68731
4461,85.33742,27.68385
4462,85.33805,27.68292
4463,85.32676,27.72823
4464,85.35281,27.75020
4465,85.34505,27.74123
4466,85.35236,27.76115
4467,85.32790,27.68666
4468,85.32760,27.68670
4469,85.32801,27.68671
4470,85.32929,27.69200
4471,85.43899,27.67328
4472,85.43910,27.67568
4473,85.33196,27.68978
4474,85.33197,27.69002
4475,85.33211,27.69009
4476,85.32971,27.69492
4477,85.42600,27.66489
4478,85.43824,27.66791
4479,85.30483,27.70097
4480,85.43522,27.67875
4481,85.43422,27.67746
4482,85.43445,27.67742
4483,85.43366,27.67518
4484,85.33113,27.69741
4485,85.32499,27.72658
4486,85.31365,27.72779
4487,85.32450,27.72625
4488,85.33381,27.69463
4489,85.33635,27.69436
4490,85.42423,27.66323
4491,85.42434,27.66323
4492,85.41208,27.65810
4493,85.41217,27.65822
4494,85.33747,27.69413
4495,85.44459,27.67981
4496,85.43986,27.67723
4497,85.44350,27.67874
4498,85.44333,27.67870
4499,85.33526,27.69473
4500,85.42417,27.67059
4501,85.42449,27.67064
4502,85.43399,27.67753
4503,85.43393,27.67755
4504,85.33784,27.69525
4505,85.33743,27.69589
4506,85.33788,27.69548
4507,85.31231,27.72593
4508,85.30800,27.72641
4509,85.31314,27.72542
4510,85.31065,27.73344
4511,85.30676,27.72616
4512,85.31258,27.72525
4513,85.36095,27.67568
4514,85.36148,27.67707
4515,85.33819,27.69613
4516,85.31214,27.72259
4517,85.31358,27.72563
4518,85.37092,27.71498
4519,85.37028,27.71643
4520,85.37102,27.71484
4521,85.37024,27.72068
4522,85.37051,27.72070
4523,85.36705,27.72029
4524,85.36953,27.72032
4525,85.36828,27.71420
4526,85.37254,27.67523
4527,85.36187,27.67869
4528,85.29157,27.72132
4529,85.30009,27.71054
4530,85.40990,27.66996
4531,85.29914,27.71082
4532,85.29883,27.71099
4533,85.40515,27.67330
4534,85.34370,27.67271
4535,85.40949,27.67403
4536,85.35433,27.76493
4537,85.35426,27.76483
4538,85.34113,27.67478
4539,85.34192,27.67479
4540,85.34203,27.67491
4541,85.34345,27.67319
4542,85.28803,27.71237
4543,85.35251,27.72271
4544,85.35807,27.72567
4545,85.35554,27.72343
4546,85.36093,27.72571
4547,85.36335,27.72603
4548,85.36304,27.72589
4549,85.33332,27.68245
4550,85.36358,27.72829
4551,85.36275,27.72958
4552,85.36259,27.72991
4553,85.35610,27.60910
4554,85.31379,27.71814
4555,85.31301,27.72030
4556,85.33975,27.69687
4557,85.40992,27.67442
4558,85.35927,27.77826
4559,85.36139,27.77648
4560,85.39043,27.67285
4561,85.40391,27.66560
4562,85.40468,27.67200
4563,85.33185,27.67329
4564,85.33776,27.67122
4565,85.33863,27.67364
4566,85.37113,27.68203
4567,85.36686,27.68110
4568,85.34011,27.67227
4569,85.38369,27.68240
4570,85.38550,27.67859
4571,85.36791,27.69720
4572,85.29751,27.70974
4573,85.38795,27.68553
4574,85.38792,27.68541
4575,85.39214,27.68964
4576,85.39244,27.68154
4577,85.39267,27.68172
4578,85.38993,27.68423
4579,85.34361,27.67128
4580,85.30077,27.70692
4581,85.29861,27.70618
4582,85.29868,27.70599
4583,85.34193,27.66196
4584,85.34368,27.66188
4585,85.30108,27.70893
4586,85.30004,27.70845
4587,85.29420,27.70170
4588,85.29405,27.70173
4589,85.34966,27.73360
4590,85.34938,27.73427
4591,85.29347,27.70993
4592,85.29376,27.70956
4593,85.29399,27.70979
4594,85.30053,27.70753
4595,85.34309,27.69719
4596,85.34237,27.69846
4597,85.38405,27.67265
4598,85.38195,27.67130
4599,85.38273,27.66722
4600,85.38789,27.66773
4601,85.30541,27.74904
4602,85.30614,27.75674
4603,85.31114,27.75955
4604,85.30107,27.76177
4605,85.35097,27.73247
4606,85.30764,27.71097
4607,85.46884,27.66317
4608,85.46904,27.66309
4609,85.48533,27.68227
4610,85.31259,27.74334
4611,85.31428,27.74399
4612,85.31228,27.74260
4613,85.31179,27.75128
4614,85.30935,27.74544
4615,85.31020,27.74673
4616,85.34549,27.72890
4617,85.34321,27.72604
4618,85.38714,27.69153
4619,85.38701,27.68100
4620,85.39864,27.67792
4621,85.38661,27.68074
4622,85.36403,27.69224
4623,85.36162,27.69225
4624,85.36385,27.69242
4625,85.36414,27.69223
4626,85.34785,27.69907
4627,85.30338,27.70715
4628,85.30344,27.71072
4629,85.30356,27.71072
4630,85.30404,27.71166
4631,85.30321,27.71290
4632,85.30318,27.71280
4633,85.30301,27.71430
4634,85.30302,27.71555
4635,85.30283,27.71575
4636,85.31773,27.70475
4637,85.31226,27.73256
4638,85.32999,27.76221
4639,85.33011,27.76228
4640,85.32488,27.75118
4641,85.32675,27.75576
4642,85.36310,27.73166
4643,85.37022,27.72978
4644,85.36563,27.72928
4645,85.30436,27.70022
4646,85.30534,27.69775
4647,85.31308,27.68967
4648,85.31247,27.68979
4649,85.31553,27.68771
4650,85.30393,27.69534
4651,85.35848,27.66516
4652,85.36415,27.72685
4653,85.34945,27.66171
4654,85.36496,27.72592
4655,85.36464,27.72601
4656,85.36822,27.72840
4657,85.36649,27.72449
4658,85.36799,27.72203
4659,85.36863,27.72136
4660,85.37452,27.72506
4661,85.37251,27.72074
4662,85.38062,27.72929
4663,85.37869,27.72961
4664,85.38087,27.73525
4665,85.38079,27.73524
4666,85.37394,27.73065
4667,85.34794,27.71965
4668,85.34452,27.71247
4669,85.34476,27.71233
4670,85.29791,27.69758
4671,85.29738,27.69745
4672,85.29752,27.69727
4673,85.29737,27.69729
4674,85.28317,27.68948
4675,85.30181,27.70043
4676,85.30176,27.70053
4677,85.30138,27.70095
4678,85.24426,27.68891
4679,85.26396,27.69434
4680,85.29977,27.69539
4681,85.29655,27.69239
4682,85.32420,27.65910
4683,85.31057,27.67061
4684,85.31183,27.66703
4685,85.30966,27.67056
4686,85.30987,27.66934
4687,85.29570,27.69172
4688,85.30960,27.70968
4689,85.32145,27.70662
4690,85.32044,27.70684
4691,85.32633,27.67931
4692,85.31120,27.71046
4693,85.31128,27.71001
4694,85.31136,27.71000
4695,85.37917,27.67275
4696,85.37616,27.66822
4697,85.31191,27.70585
4698,85.36846,27.66526
4699,85.36838,27.66528
4700,85.37083,27.66865
4701,85.30418,27.68399
4702,85.30648,27.69095
4703,85.30283,27.68741
4704,85.31115,27.69079
4705,85.31265,27.69003
4706,85.36492,27.67201
4707,85.30270,27.68819
4708,85.30511,27.68135
4709,85.30622,27.68386
4710,85.31046,27.68146
4711,85.32501,27.70350
4712,85.32486,27.70367
4713,85.30137,27.67402
4714,85.30487,27.67423
4715,85.29607,27.68589
4716,85.30318,27.68307
4717,85.30135,27.67422
4718,85.30028,27.67735
4719,85.28207,27.67102
4720,85.35838,27.73074
4721,85.35693,27.74378
4722,85.27653,27.67438
4723,85.27653,27.67418
4724,85.27411,27.67492
4725,85.33304,27.67182
4726,85.27818,27.67445
4727,85.27259,27.67528
4728,85.27735,27.67412
4729,85.34745,27.70529
4730,85.34904,27.70362
4731,85.35017,27.70192
4732,85.34706,27.70005
4733,85.34672,27.70465
4734,85.29207,27.69758
4735,85.29395,27.71599
4736,85.28357,27.70049
4737,85.28542,27.69890
4738,85.34159,27.67438
4739,85.32607,27.64562
4740,85.32803,27.63070
4741,85.33241,27.66827
4742,85.33270,27.66828
4743,85.33263,27.66912
4744,85.33243,27.66864
4745,85.33250,27.66898
4746,85.33245,27.66878
4747,85.32211,27.65630
4748,85.32211,27.65620
4749,85.32211,27.65639
4750,85.32212,27.65650
4751,85.31954,27.65299
4752,85.28422,27.69455
4753,85.31934,27.65140
4754,85.31717,27.65131
4755,85.32380,27.59650
4756,85.32365,27.59654
4757,85.32339,27.59265
4758,85.32346,27.60221
4759,85.32790,27.60314
4760,85.33432,27.60655
4761,85.31212,27.68369
4762,85.30326,27.66480
4763,85.30474,27.66414
4764,85.29835,27.68705
4765,85.30364,27.66724
4766,85.30484,27.66410
4767,85.30407,27.66404
4768,85.35701,27.73507
4769,85.34947,27.69737
4770,85.33575,27.74609
4771,85.32589,27.74708
4772,85.35095,27.69089
4773,85.34112,27.68034
4774,85.27457,27.69287
4775,85.27432,27.69242
4776,85.27945,27.69707
4777,85.27469,27.69327
4778,85.27430,27.69302
4779,85.27745,27.69613
4780,85.27439,27.69271
4781,85.27653,27.69999
4782,85.34223,27.67962
4783,85.33868,27.67708
4784,85.34568,27.68404
4785,85.32024,27.66705
4786,85.32049,27.66706
4787,85.32039,27.66709
4788,85.31983,27.66670
4789,85.31781,27.66232
4790,85.36984,27.69663
4791,85.36867,27.69576
4792,85.37446,27.69682
4793,85.37443,27.69702
4794,85.34597,27.70557
4795,85.34311,27.70768
4796,85.28480,27.69176
4797,85.28493,27.69176
4798,85.29612,27.69689
4799,85.29610,27.69699
4800,85.31848,27.66895
4801,85.36268,27.69491
4802,85.37741,27.69710
4803,85.38031,27.69749
4804,85.28017,27.68244
4805,85.27958,27.67847
4806,85.40417,27.74790
4807,85.32983,27.66648
4808,85.33075,27.66729
4809,85.32975,27.66651
4810,85.29467,27.68626
4811,85.29090,27.68987
4812,85.29100,27.69016
4813,85.32876,27.66518
4814,85.32871,27.66500
4815,85.29317,27.68769
4816,85.32706,27.66702
4817,85.31743,27.67145
4818,85.31898,27.67101
4819,85.31913,27.67094
4820,85.31563,27.67010
4821,85.31347,27.67437
4822,85.31358,27.67377
4823,85.31396,27.66410
4824,85.31275,27.66444
4825,85.32542,27.66725
4826,85.32474,27.66635
4827,85.32334,27.66007
4828,85.32261,27.65952
4829,85.31751,27.66123
4830,85.35245,27.73408
4831,85.31757,27.66145
4832,85.32511,27.66785
4833,85.34393,27.68879
4834,85.34717,27.69449
4835,85.34557,27.68832
4836,85.30724,27.73842
4837,85.29771,27.72528
4838,85.29770,27.72584
4839,85.29770,27.72556
4840,85.29809,27.72586
4841,85.32521,27.66890
4842,85.27009,27.71855
4843,85.26903,27.71872
4844,85.26896,27.71884
4845,85.24838,27.72274
4846,85.27700,27.71068
4847,85.31486,27.72811
4848,85.31600,27.64385
4849,85.32099,27.65024
4850,85.31835,27.63779
4851,85.31985,27.75033
4852,85.31758,27.75889
4853,85.32007,27.63456
4854,85.35614,27.73026
4855,85.35582,27.73030
4856,85.35444,27.72944
4857,85.35463,27.72930
4858,85.34207,27.70163
4859,85.34238,27.70156
4860,85.34309,27.70411
4861,85.30507,27.71784
4862,85.29758,27.69896
4863,85.32897,27.67450
4864,85.28093,27.70447
4865,85.31768,27.67401
4866,85.28045,27.69996
4867,85.32063,27.68562
4868,85.34539,27.69420
4869,85.33456,27.68745
4870,85.33410,27.68762
4871,85.34693,27.68959
4872,85.34193,27.66455
4873,85.34705,27.65782
4874,85.38578,27.72232
4875,85.38506,27.72828
4876,85.38691,27.73284
4877,85.39346,27.71806
4878,85.32972,27.64789
4879,85.33528,27.64625
4880,85.32983,27.65453
4881,85.42936,27.73319
4882,85.42935,27.73311
4883,85.32627,27.67697
4884,85.32914,27.67782
4885,85.32144,27.67304
4886,85.43039,27.71688
4887,85.34902,27.65687
4888,85.30495,27.70750
4889,85.30268,27.63475
4890,85.29958,27.63644
4891,85.35152,27.68999
4892,85.35074,27.69863
4893,85.35085,27.69869
4894,85.34127,27.68912
4895,85.31502,27.65920
4896,85.32740,27.67549
4897,85.33067,27.67461
4898,85.31513,27.65569
4899,85.32996,27.66952
4900,85.33018,27.67047
4901,85.32865,27.67070
4902,85.37133,27.70405
4903,85.37125,27.70417
4904,85.36881,27.70921
4905,85.37555,27.71024
4906,85.35517,27.61630
4907,85.35764,27.61428
4908,85.36388,27.64552
4909,85.35936,27.64936
4910,85.33146,27.66676
4911,85.27740,27.64745
4912,85.33779,27.69286
4913,85.33321,27.71013
4914,85.32976,27.73974
4915,85.33234,27.74147
4916,85.32902,27.73940
4917,85.24069,27.68714
4918,85.24088,27.68705
4919,85.22255,27.69148
4920,85.22216,27.68816
4921,85.22259,27.69052
4922,85.23186,27.70426
4923,85.23894,27.70073
4924,85.25051,27.67182
4925,85.25045,27.67171
4926,85.37686,27.64431
4927,85.30030,27.65853
4928,85.38254,27.64015
4929,85.38229,27.64089
4930,85.30201,27.71758
4931,85.29828,27.71806
4932,85.31993,27.62044
4933,85.33169,27.66423
4934,85.42432,27.66909
4935,85.42357,27.66941
4936,85.42365,27.66937
4937,85.29483,27.71252
4938,85.29472,27.71196
4939,85.29027,27.70469
4940,85.32438,27.68891
4941,85.37483,27.67415
4942,85.37423,27.67480
4943,85.37459,27.67251
4944,85.27911,27.75624
4945,85.38720,27.72182
4946,85.31735,27.78617
4947,85.38215,27.65128
4948,85.29564,27.75239
4949,85.29560,27.75245
4950,85.29896,27.74720
4951,85.37523,27.65458
4952,85.37730,27.65385
4953,85.36977,27.67532
4954,85.34546,27.67497
4955,85.34774,27.67692
4956,85.34533,27.67510
4957,85.34367,27.67966
4958,85.33907,27.68023
4959,85.36228,27.69053
4960,85.36283,27.67911
4961,85.36862,27.67854
4962,85.32752,27.64143
4963,85.34396,27.63350
4964,85.46387,27.69550
4965,85.46987,27.70105
4966,85.42077,27.66404
4967,85.37597,27.66806
4968,85.36808,27.75480
4969,85.32322,27.70246
4970,85.35301,27.72667
4971,85.30346,27.74207
4972,85.36487,27.67536
4973,85.45394,27.68878
4974,85.36438,27.77816
4975,85.33971,27.72786
4976,85.46006,27.65359
4977,85.46044,27.65563
4978,85.46151,27.65145
4979,85.32536,27.62055
4980,85.34204,27.63751
4981,85.26063,27.73138
4982,85.38189,27.72074
4983,85.38105,27.71990
4984,85.38119,27.71985
4985,85.37544,27.71912
4986,85.31223,27.66597
4987,85.32093,27.65717
4988,85.43460,27.66593
4989,85.34555,27.68455
4990,85.30652,27.73880
4991,85.36397,27.69149
4992,85.28011,27.69176
4993,85.31310,27.72663
4994,85.30446,27.72304
4995,85.29900,27.73224
4996,85.30451,27.73895
4997,85.30437,27.73653
4998,85.30431,27.73641
4999,85.30296,27.73832
5000,85.30282,27.73853
5001,85.29651,27.73197
5002,85.30254,27.73777
5003,85.30316,27.73748
5004,85.34342,27.74686
5005,85.37580,27.71037
5006,85.31386,27.73574
5007,85.31083,27.73660
5008,85.31206,27.73550
5009,85.30228,27.75533
5010,85.31192,27.73707
5011,85.30268,27.75064
5012,85.30320,27.74300
5013,85.31335,27.73948
5014,85.34543,27.67893
5015,85.32199,27.67502
5016,85.32196,27.67504
5017,85.34363,27.67374
5018,85.44351,27.66350
5019,85.35102,27.70471
5020,85.34821,27.67964
5021,85.29571,27.76907
5022,85.30835,27.67688
5023,85.30078,27.70993
5024,85.30622,27.67285
5025,85.38218,27.72615
5026,85.32787,27.65866
5027,85.32816,27.65868
5028,85.37955,27.73452
