lon lat pga(cm/s/s)
84.501 27.9022 72.728
84.5177 27.9022 78.0806
84.5344 27.9022 82.5433
84.5511 27.9022 85.383
84.5678 27.9022 86.8549
84.5845 27.9022 87.4611
84.6012 27.9022 87.7038
84.6179 27.9022 88.0232
84.6346 27.9022 88.6122
84.6513 27.9022 89.6015
84.668 27.9022 91.122
84.6847 27.9022 93.2766
84.7014 27.9022 96.0567
84.7181 27.9022 99.4254
84.7348 27.9022 103.3462
84.7515 27.9022 107.6924
84.7682 27.9022 111.9779
84.7849 27.9022 115.6266
84.8016 27.9022 118.0625
84.8183 27.9022 118.858
84.835 27.9022 118.1799
84.8517 27.9022 116.3433
84.8684 27.9022 113.6637
84.8851 27.9022 110.5853
84.9018 27.9022 108.0689
84.9185 27.9022 107.2042
84.9352 27.9022 109.0812
84.9519 27.9022 114.4726
84.9686 27.9022 122.884
84.9853 27.9022 133.5037
85.002 27.9022 145.5203
85.0187 27.9022 158.2387
85.0354 27.9022 171.4299
85.0521 27.9022 184.9812
85.0688 27.9022 198.7801
85.0855 27.9022 212.5631
85.1022 27.9022 225.4631
85.1189 27.9022 236.4623
85.1356 27.9022 244.5427
85.1523 27.9022 249.0813
85.169 27.9022 251.0351
85.1857 27.9022 251.756
85.2024 27.9022 252.5961
85.2191 27.9022 254.4701
85.2358 27.9022 256.5449
85.2525 27.9022 257.5503
85.2692 27.9022 256.216
85.2859 27.9022 251.5524
85.3026 27.9022 243.6923
85.3193 27.9022 233.0491
85.336 27.9022 220.0362
85.3527 27.9022 205.4185
85.3694 27.9022 191.3671
85.3861 27.9022 180.4044
85.4028 27.9022 175.0531
85.4195 27.9022 176.9778
85.4362 27.9022 184.4123
85.4529 27.9022 194.7326
85.4696 27.9022 205.3146
85.4863 27.9022 214.3921
85.503 27.9022 223.6308
85.5197 27.9022 235.5543
85.5364 27.9022 252.6859
85.5531 27.9022 275.954
85.5698 27.9022 299.9049
85.5865 27.9022 317.4899
85.6032 27.9022 321.6601
85.6199 27.9022 307.9344
85.6366 27.9022 282.103
85.6533 27.9022 252.5241
85.67 27.9022 227.5557
85.6867 27.9022 213.3436
85.7034 27.9022 207.1844
85.7201 27.9022 204.1625
85.7368 27.9022 199.3624
85.7535 27.9022 189.1602
85.7702 27.9022 175.0989
85.7869 27.9022 160.0132
85.8036 27.9022 146.7379
85.8203 27.9022 137.3823
85.837 27.9022 131.1529
85.8537 27.9022 126.5307
85.8704 27.9022 121.9969
85.8871 27.9022 116.3506
85.9038 27.9022 109.663
85.9205 27.9022 102.3236
85.9372 27.9022 94.7219
85.9539 27.9022 87.2672
85.9706 27.9022 80.4493
85.9873 27.9022 74.778
86.004 27.9022 70.7629
86.0207 27.9022 68.6927
86.0374 27.9022 67.9703
86.0541 27.9022 67.7777
86.0708 27.9022 67.2967
86.0875 27.9022 65.8816
86.1042 27.9022 63.5768
86.1209 27.9022 60.599
86.1376 27.9022 57.1649
86.1543 27.9022 53.5234
86.171 27.9022 50.0508
86.1877 27.9022 47.1551
86.2044 27.9022 45.2447
86.2211 27.9022 44.54
86.2378 27.9022 44.5102
86.2545 27.9022 44.4368
86.2712 27.9022 43.6013
86.2879 27.9022 41.5319
86.3046 27.9022 38.7445
86.3213 27.9022 36.0018
86.338 27.9022 34.0665
86.3547 27.9022 33.463
86.3714 27.9022 33.7624
86.3881 27.9022 34.2974
86.4048 27.9022 34.4009
86.4215 27.9022 33.5815
86.4382 27.9022 32.0512
86.4549 27.9022 30.1978
86.4716 27.9022 28.4093
86.4883 27.9022 26.9821
86.505 27.9022 25.8471
86.5217 27.9022 24.8437
86.5384 27.9022 23.8114
86.5551 27.9022 22.6655
86.5718 27.9022 21.6254
86.5885 27.9022 20.9861
86.6052 27.9022 21.0429
86.6219 27.9022 21.9318
86.6386 27.9022 23.151
86.6553 27.9022 24.04
86.672 27.9022 23.9378
86.6887 27.9022 22.426
86.7054 27.9022 20.0555
86.7221 27.9022 17.6197
86.7388 27.9022 15.9119
86.7555 27.9022 15.5016
86.7722 27.9022 16.0635
86.7889 27.9022 17.0483
86.8056 27.9022 17.907
86.8223 27.9022 18.2047
86.839 27.9022 17.9638
86.8557 27.9022 17.3212
86.8724 27.9022 16.4134
86.8891 27.9022 15.3717
86.9058 27.9022 14.3047
86.9225 27.9022 13.3152
86.9392 27.9022 12.5063
86.9559 27.9022 11.9809
86.9726 27.9022 11.8419
86.9893 27.9022 12.1923
84.0 27.9189 19.841
84.0167 27.9189 19.7226
84.0334 27.9189 20.8367
84.0501 27.9189 22.8238
84.0668 27.9189 25.3241
84.0835 27.9189 27.9781
84.1002 27.9189 30.4262
84.1169 27.9189 32.3087
84.1336 27.9189 33.2661
84.1503 27.9189 33.1179
84.167 27.9189 32.4008
84.1837 27.9189 31.8307
84.2004 27.9189 32.1233
84.2171 27.9189 33.7819
84.2338 27.9189 36.4583
84.2505 27.9189 39.592
84.2672 27.9189 42.6221
84.2839 27.9189 45.1218
84.3006 27.9189 47.1993
84.3173 27.9189 49.0967
84.334 27.9189 51.056
84.3507 27.9189 53.2396
84.3674 27.9189 55.4908
84.3841 27.9189 57.5731
84.4008 27.9189 59.25
84.4175 27.9189 60.4243
84.4342 27.9189 61.5549
84.4509 27.9189 63.2399
84.4676 27.9189 66.0775
84.4843 27.9189 70.4236
84.501 27.9189 75.6653
84.5177 27.9189 80.9476
84.5344 27.9189 85.4154
84.5511 27.9189 88.472
84.5678 27.9189 90.5538
84.5845 27.9189 92.3555
84.6012 27.9189 94.5719
84.6179 27.9189 97.6506
84.6346 27.9189 101.05
84.6513 27.9189 103.9817
84.668 27.9189 105.6569
84.6847 27.9189 105.6582
84.7014 27.9189 105.0525
84.7181 27.9189 105.2776
84.7348 27.9189 107.7718
84.7515 27.9189 113.3897
84.7682 27.9189 120.6529
84.7849 27.9189 127.4998
84.8016 27.9189 131.8688
84.8183 27.9189 132.2297
84.835 27.9189 129.1777
84.8517 27.9189 123.8393
84.8684 27.9189 117.3413
84.8851 27.9189 110.8593
84.9018 27.9189 105.7652
84.9185 27.9189 103.4799
84.9352 27.9189 105.4244
84.9519 27.9189 112.5061
84.9686 27.9189 123.578
84.9853 27.9189 136.9793
85.002 27.9189 151.0495
85.0187 27.9189 164.4555
85.0354 27.9189 177.1753
85.0521 27.9189 189.5143
85.0688 27.9189 201.7783
85.0855 27.9189 214.1167
85.1022 27.9189 226.0541
85.1189 27.9189 236.9594
85.1356 27.9189 246.2009
85.1523 27.9189 253.3917
85.169 27.9189 259.1216
85.1857 27.9189 264.2245
85.2024 27.9189 269.5346
85.2191 27.9189 275.3996
85.2358 27.9189 280.2219
85.2525 27.9189 281.9176
85.2692 27.9189 278.403
85.2859 27.9189 268.3503
85.3026 27.9189 253.457
85.3193 27.9189 236.1768
85.336 27.9189 218.9636
85.3527 27.9189 203.9464
85.3694 27.9189 191.9564
85.3861 27.9189 183.5004
85.4028 27.9189 179.0851
85.4195 27.9189 179.0437
85.4362 27.9189 183.016
85.4529 27.9189 190.4683
85.4696 27.9189 200.867
85.4863 27.9189 213.7506
85.503 27.9189 228.9473
85.5197 27.9189 246.3573
85.5364 27.9189 265.8811
85.5531 27.9189 286.6555
85.5698 27.9189 304.7638
85.5865 27.9189 315.5255
85.6032 27.9189 314.2604
85.6199 27.9189 298.2273
85.6366 27.9189 272.441
85.6533 27.9189 243.8557
85.67 27.9189 219.4253
85.6867 27.9189 204.296
85.7034 27.9189 196.3821
85.7201 27.9189 191.7901
85.7368 27.9189 186.6265
85.7535 27.9189 177.9874
85.7702 27.9189 166.9274
85.7869 27.9189 155.4911
85.8036 27.9189 145.7227
85.8203 27.9189 139.0611
85.837 27.9189 134.5222
85.8537 27.9189 130.5166
85.8704 27.9189 125.4548
85.8871 27.9189 118.1898
85.9038 27.9189 109.3458
85.9205 27.9189 99.9896
85.9372 27.9189 91.188
85.9539 27.9189 83.8171
85.9706 27.9189 77.9903
85.9873 27.9189 73.63
86.004 27.9189 70.659
86.0207 27.9189 68.9294
86.0374 27.9189 68.0116
86.0541 27.9189 67.4055
86.0708 27.9189 66.611
86.0875 27.9189 65.213
86.1042 27.9189 63.136
86.1209 27.9189 60.3893
86.1376 27.9189 56.9825
86.1543 27.9189 53.0268
86.171 27.9189 49.0411
86.1877 27.9189 45.6463
86.2044 27.9189 43.4629
86.2211 27.9189 42.874
86.2378 27.9189 43.3104
86.2545 27.9189 43.9651
86.2712 27.9189 44.0312
86.2879 27.9189 42.9206
86.3046 27.9189 40.922
86.3213 27.9189 38.5426
86.338 27.9189 36.2901
86.3547 27.9189 34.5695
86.3714 27.9189 33.3755
86.3881 27.9189 32.6004
86.4048 27.9189 32.1367
86.4215 27.9189 31.8597
86.4382 27.9189 31.5775
86.4549 27.9189 31.0813
86.4716 27.9189 30.1622
86.4883 27.9189 28.7012
86.505 27.9189 26.9376
86.5217 27.9189 25.2006
86.5384 27.9189 23.8192
86.5551 27.9189 23.0369
86.5718 27.9189 22.7536
86.5885 27.9189 22.7838
86.6052 27.9189 22.9415
86.6219 27.9189 23.0484
86.6386 27.9189 22.9551
86.6553 27.9189 22.5195
86.672 27.9189 21.5994
86.6887 27.9189 20.1448
86.7054 27.9189 18.4739
86.7221 27.9189 16.997
86.7388 27.9189 16.1243
86.7555 27.9189 16.1293
86.7722 27.9189 16.7373
86.7889 27.9189 17.5368
86.8056 27.9189 18.1161
86.8223 27.9189 18.1548
86.839 27.9189 17.6964
86.8557 27.9189 16.8751
86.8724 27.9189 15.8257
86.8891 27.9189 14.6774
86.9058 27.9189 13.5403
86.9225 27.9189 12.5193
86.9392 27.9189 11.7192
86.9559 27.9189 11.2451
86.9726 27.9189 11.2018
86.9893 27.9189 11.6943
84.0 27.9356 20.76
84.0167 27.9356 20.24
84.0334 27.9356 21.0391
84.0501 27.9356 22.7987
84.0668 27.9356 25.16
84.0835 27.9356 27.7644
84.1002 27.9356 30.2534
84.1169 27.9356 32.2681
84.1336 27.9356 33.45
84.1503 27.9356 33.5936
84.167 27.9356 33.1061
84.1837 27.9356 32.5481
84.2004 27.9356 32.48
84.2171 27.9356 33.344
84.2338 27.9356 35.1096
84.2505 27.9356 37.6278
84.2672 27.9356 40.75
84.2839 27.9356 44.2979
84.3006 27.9356 47.9756
84.3173 27.9356 51.4581
84.334 27.9356 54.42
84.3507 27.9356 56.6437
84.3674 27.9356 58.3417
84.3841 27.9356 59.8338
84.4008 27.9356 61.44
84.4175 27.9356 63.4424
84.4342 27.9356 65.9725
84.4509 27.9356 69.1238
84.4676 27.9356 72.99
84.4843 27.9356 77.5669
84.501 27.9356 82.4595
84.5177 27.9356 87.1748
84.5344 27.9356 91.22
84.5511 27.9356 94.2991
84.5678 27.9356 96.9033
84.5845 27.9356 99.7209
84.6012 27.9356 103.44
84.6179 27.9356 108.3987
84.6346 27.9356 113.5347
84.6513 27.9356 117.4359
84.668 27.9356 118.69
84.6847 27.9356 116.5474
84.7014 27.9356 112.909
84.7181 27.9356 110.3387
84.7348 27.9356 111.4
84.7515 27.9356 117.6922
84.7682 27.9356 126.9567
84.7849 27.9356 135.9703
84.8016 27.9356 141.51
84.8183 27.9356 141.2011
84.835 27.9356 136.0629
84.8517 27.9356 127.9633
84.8684 27.9356 118.77
84.8851 27.9356 110.2863
84.9018 27.9356 104.0568
84.9185 27.9356 101.5613
84.9352 27.9356 104.28
84.9519 27.9356 113.08
84.9686 27.9356 126.3776
84.9853 27.9356 141.9764
85.002 27.9356 157.68
85.0187 27.9356 171.7424
85.0354 27.9356 184.2192
85.0521 27.9356 195.6164
85.0688 27.9356 206.44
85.0855 27.9356 217.0997
85.1022 27.9356 227.6205
85.1189 27.9356 237.931
85.1356 27.9356 247.96
85.1523 27.9356 257.6652
85.169 27.9356 267.1201
85.1857 27.9356 276.4275
85.2024 27.9356 285.69
85.2191 27.9356 294.5878
85.2358 27.9356 301.1115
85.2525 27.9356 302.8295
85.2692 27.9356 297.31
85.2859 27.9356 283.1633
85.3026 27.9356 263.1676
85.3193 27.9356 241.1431
85.336 27.9356 220.91
85.3527 27.9356 205.5004
85.3694 27.9356 194.7943
85.3861 27.9356 187.8835
85.4028 27.9356 183.86
85.4195 27.9356 182.1109
85.4362 27.9356 183.2041
85.4529 27.9356 188.0028
85.4696 27.9356 197.37
85.4863 27.9356 211.7037
85.503 27.9356 229.5406
85.5197 27.9356 248.9522
85.5364 27.9356 268.01
85.5531 27.9356 284.6901
85.5698 27.9356 296.5873
85.5865 27.9356 301.2008
85.6032 27.9356 296.03
85.6199 27.9356 279.8572
85.6366 27.9356 256.5966
85.6533 27.9356 231.4452
85.67 27.9356 209.6
85.6867 27.9356 194.9349
85.7034 27.9356 186.0301
85.7201 27.9356 180.1428
85.7368 27.9356 174.53
85.7535 27.9356 167.1211
85.7702 27.9356 158.5354
85.7869 27.9356 150.0645
85.8036 27.9356 143.0
85.8203 27.9356 138.1781
85.837 27.9356 134.6132
85.8537 27.9356 130.8642
85.8704 27.9356 125.49
85.8871 27.9356 117.5153
85.9038 27.9356 107.8269
85.9205 27.9356 97.7776
85.9372 27.9356 88.72
85.9539 27.9356 81.7165
85.9706 27.9356 76.6692
85.9873 27.9356 73.1897
86.004 27.9356 70.89
86.0207 27.9356 69.3908
86.0374 27.9356 68.3489
86.0541 27.9356 67.4301
86.0708 27.9356 66.3
86.0875 27.9356 64.674
86.1042 27.9356 62.4652
86.1209 27.9356 59.6363
86.1376 27.9356 56.15
86.1543 27.9356 52.0843
86.171 27.9356 47.9779
86.1877 27.9356 44.4852
86.2044 27.9356 42.26
86.2211 27.9356 41.7152
86.2378 27.9356 42.2981
86.2545 27.9356 43.2144
86.2712 27.9356 43.67
86.2879 27.9356 43.0583
86.3046 27.9356 41.5223
86.3213 27.9356 39.3927
86.338 27.9356 37.0
86.3547 27.9356 34.6562
86.3714 27.9356 32.5988
86.3881 27.9356 31.0471
86.4048 27.9356 30.22
86.4215 27.9356 30.2099
86.4382 27.9356 30.6023
86.4549 27.9356 30.8561
86.4716 27.9356 30.43
86.4883 27.9356 28.9753
86.505 27.9356 26.9131
86.5217 27.9356 24.8568
86.5384 27.9356 23.42
86.5551 27.9356 23.0275
86.5718 27.9356 23.3491
86.5885 27.9356 23.8663
86.6052 27.9356 24.06
86.6219 27.9356 23.5409
86.6386 27.9356 22.4366
86.6553 27.9356 21.004
86.672 27.9356 19.5
86.6887 27.9356 18.1546
86.7054 27.9356 17.0895
86.7221 27.9356 16.3997
86.7388 27.9356 16.18
86.7555 27.9356 16.4632
86.7722 27.9356 17.0341
86.7889 27.9356 17.6155
86.8056 27.9356 17.93
86.8223 27.9356 17.7677
86.839 27.9356 17.1877
86.8557 27.9356 16.3164
86.8724 27.9356 15.28
86.8891 27.9356 14.1984
86.9058 27.9356 13.1649
86.9225 27.9356 12.2665
86.9392 27.9356 11.59
86.9559 27.9356 11.2222
86.9726 27.9356 11.2501
86.9893 27.9356 11.7604
84.0 27.9523 22.3848
84.0167 27.9523 21.8139
84.0334 27.9523 22.2952
84.0501 27.9523 23.5694
84.0668 27.9523 25.3773
84.0835 27.9523 27.4598
84.1002 27.9523 29.5575
84.1169 27.9523 31.4114
84.1336 27.9523 32.7622
84.1503 27.9523 33.4409
84.167 27.9523 33.6394
84.1837 27.9523 33.6399
84.2004 27.9523 33.7245
84.2171 27.9523 34.1673
84.2338 27.9523 35.2112
84.2505 27.9523 37.0909
84.2672 27.9523 40.0413
84.2839 27.9523 44.1345
84.3006 27.9523 48.7916
84.3173 27.9523 53.2713
84.334 27.9523 56.8318
84.3507 27.9523 59.0032
84.3674 27.9523 60.4013
84.3841 27.9523 61.9137
84.4008 27.9523 64.4277
84.4175 27.9523 68.5657
84.4342 27.9523 73.8895
84.4509 27.9523 79.6958
84.4676 27.9523 85.2815
84.4843 27.9523 90.0909
84.501 27.9523 94.1586
84.5177 27.9523 97.6672
84.5344 27.9523 100.799
84.5511 27.9523 103.7611
84.5678 27.9523 106.8601
84.5845 27.9523 110.4272
84.6012 27.9523 114.7937
84.6179 27.9523 119.9978
84.6346 27.9523 124.9052
84.6513 27.9523 128.0887
84.668 27.9523 128.1208
84.6847 27.9523 124.3019
84.7014 27.9523 118.8437
84.7181 27.9523 114.6855
84.7348 27.9523 114.7667
84.7515 27.9523 120.9164
84.7682 27.9523 130.5224
84.7849 27.9523 139.862
84.8016 27.9523 145.2128
84.8183 27.9523 143.8754
84.835 27.9523 137.2435
84.8517 27.9523 127.734
84.8684 27.9523 117.7639
84.8851 27.9523 109.5344
84.9018 27.9523 104.3842
84.9185 27.9523 103.4364
84.9352 27.9523 107.8141
84.9519 27.9523 118.092
84.9686 27.9523 132.6525
84.9853 27.9523 149.3295
85.002 27.9523 165.9572
85.0187 27.9523 180.7795
85.0354 27.9523 193.6805
85.0521 27.9523 204.9543
85.0688 27.9523 214.8949
85.0855 27.9523 223.8636
85.1022 27.9523 232.4909
85.1189 27.9523 241.4744
85.1356 27.9523 251.5121
85.1523 27.9523 263.0503
85.169 27.9523 275.5306
85.1857 27.9523 288.1431
85.2024 27.9523 300.0783
85.2191 27.9523 310.312
85.2358 27.9523 316.9635
85.2525 27.9523 317.9375
85.2692 27.9523 311.139
85.2859 27.9523 295.4849
85.3026 27.9523 273.9396
85.3193 27.9523 250.4798
85.336 27.9523 229.082
85.3527 27.9523 212.8677
85.3694 27.9523 201.5386
85.3861 27.9523 193.9413
85.4028 27.9523 188.9225
85.4195 27.9523 185.6951
85.4362 27.9523 184.9367
85.4529 27.9523 187.6912
85.4696 27.9523 195.0022
85.4863 27.9523 207.3472
85.503 27.9523 222.9372
85.5197 27.9523 239.4166
85.5364 27.9523 254.4299
85.5531 27.9523 265.8435
85.5698 27.9523 272.4101
85.5865 27.9523 273.1045
85.6032 27.9523 266.9012
85.6199 27.9523 253.5053
85.6366 27.9523 235.5426
85.6533 27.9523 216.3695
85.67 27.9523 199.3423
85.6867 27.9523 186.9777
85.7034 27.9523 178.434
85.7201 27.9523 172.0295
85.7368 27.9523 166.0831
85.7535 27.9523 159.3137
85.7702 27.9523 152.0421
85.7869 27.9523 144.9898
85.8036 27.9523 138.8779
85.8203 27.9523 134.1483
85.837 27.9523 130.1246
85.8537 27.9523 125.8507
85.8704 27.9523 120.3708
85.8871 27.9523 113.0536
85.9038 27.9523 104.5666
85.9205 27.9523 95.9017
85.9372 27.9523 88.0511
85.9539 27.9523 81.8002
85.9706 27.9523 77.1075
85.9873 27.9523 73.7248
86.004 27.9523 71.4037
86.0207 27.9523 69.8735
86.0374 27.9523 68.7742
86.0541 27.9523 67.723
86.0708 27.9523 66.3372
86.0875 27.9523 64.3142
86.1042 27.9523 61.6709
86.1209 27.9523 58.504
86.1376 27.9523 54.9104
86.1543 27.9523 51.0488
86.171 27.9523 47.3259
86.1877 27.9523 44.2105
86.2044 27.9523 42.1711
86.2211 27.9523 41.4907
86.2378 27.9523 41.7085
86.2545 27.9523 42.178
86.2712 27.9523 42.2527
86.2879 27.9523 41.4412
86.3046 27.9523 39.8718
86.3213 27.9523 37.8282
86.338 27.9523 35.5938
86.3547 27.9523 33.4331
86.3714 27.9523 31.5345
86.3881 27.9523 30.0673
86.4048 27.9523 29.2008
86.4215 27.9523 29.0023
86.4382 27.9523 29.1311
86.4549 27.9523 29.1448
86.4716 27.9523 28.6009
86.4883 27.9523 27.2216
86.505 27.9523 25.3891
86.5217 27.9523 23.6507
86.5384 27.9523 22.5534
86.5551 27.9523 22.4598
86.5718 27.9523 22.9947
86.5885 27.9523 23.5983
86.6052 27.9523 23.7106
86.6219 27.9523 22.9298
86.6386 27.9523 21.4851
86.6553 27.9523 19.7636
86.672 27.9523 18.1524
86.6887 27.9523 16.9662
86.7054 27.9523 16.2305
86.7221 27.9523 15.8988
86.7388 27.9523 15.9241
86.7555 27.9523 16.2368
86.7722 27.9523 16.6754
86.7889 27.9523 17.0557
86.8056 27.9523 17.1931
86.8223 27.9523 16.9535
86.839 27.9523 16.4032
86.8557 27.9523 15.6587
86.8724 27.9523 14.8363
86.8891 27.9523 14.0404
86.9058 27.9523 13.327
86.9225 27.9523 12.74
86.9392 27.9523 12.3234
86.9559 27.9523 12.1211
86.9726 27.9523 12.177
86.9893 27.9523 12.535
84.0 27.969 24.1644
84.0167 27.969 23.9339
84.0334 27.969 24.2151
84.0501 27.969 24.9183
84.0668 27.969 25.9537
84.0835 27.969 27.2317
84.1002 27.969 28.6624
84.1169 27.969 30.1564
84.1336 27.969 31.6238
84.1503 27.969 32.9787
84.167 27.969 34.1508
84.1837 27.969 35.0733
84.2004 27.969 35.6795
84.2171 27.969 36.0075
84.2338 27.969 36.5138
84.2505 27.969 37.7599
84.2672 27.969 40.3069
84.2839 27.969 44.459
84.3006 27.969 49.4918
84.3173 27.969 54.4236
84.334 27.969 58.2728
84.3507 27.969 60.4455
84.3674 27.969 61.898
84.3841 27.969 63.9746
84.4008 27.969 68.0194
84.4175 27.969 74.895
84.4342 27.969 83.5381
84.4509 27.969 92.4041
84.4676 27.969 99.9484
84.4843 27.969 105.0391
84.501 27.969 108.1967
84.5177 27.969 110.3546
84.5344 27.969 112.446
84.5511 27.969 115.2242
84.5678 27.969 118.7216
84.5845 27.969 122.7907
84.6012 27.969 127.2836
84.6179 27.969 131.8919
84.6346 27.969 135.6631
84.6513 27.969 137.4839
84.668 27.969 136.2411
84.6847 27.969 131.4719
84.7014 27.969 125.3153
84.7181 27.969 120.5612
84.7348 27.969 119.999
84.7515 27.969 125.3376
84.7682 27.969 133.9622
84.7849 27.969 142.1772
84.8016 27.969 146.2868
84.8183 27.969 143.6729
84.835 27.969 136.0267
84.8517 27.969 126.1168
84.8684 27.969 116.7118
84.8851 27.969 110.2018
84.9018 27.969 107.4626
84.9185 27.969 108.9914
84.9352 27.969 115.2856
84.9519 27.969 126.4778
84.9686 27.969 141.2428
84.9853 27.969 157.8907
85.002 27.969 174.7316
85.0187 27.969 190.3239
85.0354 27.969 204.2183
85.0521 27.969 216.2136
85.0688 27.969 226.1086
85.0855 27.969 233.9796
85.1022 27.969 241.0127
85.1189 27.969 248.6715
85.1356 27.969 258.4195
85.1523 27.969 271.1947
85.169 27.969 285.8319
85.1857 27.969 300.6406
85.2024 27.969 313.93
85.2191 27.969 324.0636
85.2358 27.969 329.6216
85.2525 27.969 329.2382
85.2692 27.969 321.5477
85.2859 27.969 305.9727
85.3026 27.969 285.0892
85.3193 27.969 262.2615
85.336 27.969 240.8537
85.3527 27.969 223.5594
85.3694 27.969 210.389
85.3861 27.969 200.6823
85.4028 27.969 193.779
85.4195 27.969 189.2013
85.4362 27.969 187.2025
85.4529 27.969 188.2185
85.4696 27.969 192.685
85.4863 27.969 200.6663
85.503 27.969 210.7401
85.5197 27.969 221.1127
85.5364 27.969 229.9901
85.5531 27.969 235.8496
85.5698 27.969 238.2526
85.5865 27.969 237.0317
85.6032 27.969 232.0194
85.6199 27.969 223.3445
85.6366 27.969 212.3214
85.6533 27.969 200.5607
85.67 27.969 189.673
85.6867 27.969 180.8673
85.7034 27.969 173.7464
85.7201 27.969 167.5116
85.7368 27.969 161.364
85.7535 27.969 154.699
85.7702 27.969 147.6881
85.7869 27.969 140.697
85.8036 27.969 134.0912
85.8203 27.969 128.1274
85.837 27.969 122.6259
85.8537 27.969 117.2979
85.8704 27.969 111.8547
85.8871 27.969 106.0905
85.9038 27.969 100.132
85.9205 27.969 94.1889
85.9372 27.969 88.4708
85.9539 27.969 83.1838
85.9706 27.969 78.5187
85.9873 27.969 74.6628
86.004 27.969 71.8034
86.0207 27.969 70.0041
86.0374 27.969 68.8345
86.0541 27.969 67.7407
86.0708 27.969 66.1687
86.0875 27.969 63.7111
86.1042 27.969 60.5467
86.1209 27.969 57.0007
86.1376 27.969 53.3985
86.1543 27.969 50.0338
86.171 27.969 47.0745
86.1877 27.969 44.6571
86.2044 27.969 42.9178
86.2211 27.969 41.9074
86.2378 27.969 41.3328
86.2545 27.969 40.8152
86.2712 27.969 39.9758
86.2879 27.969 38.5471
86.3046 27.969 36.7072
86.3213 27.969 34.7455
86.338 27.969 32.9514
86.3547 27.969 31.5477
86.3714 27.969 30.4909
86.3881 27.969 29.6709
86.4048 27.969 28.9774
86.4215 27.969 28.3071
86.4382 27.969 27.5825
86.4549 27.969 26.733
86.4716 27.969 25.6881
86.4883 27.969 24.4302
86.505 27.969 23.1545
86.5217 27.969 22.1093
86.5384 27.969 21.543
86.5551 27.969 21.5987
86.5718 27.969 21.9986
86.5885 27.969 22.3596
86.6052 27.969 22.2986
86.6219 27.969 21.5469
86.6386 27.969 20.2939
86.6553 27.969 18.8432
86.672 27.969 17.4985
86.6887 27.969 16.505
86.7054 27.969 15.8734
86.7221 27.969 15.5562
86.7388 27.969 15.5055
86.7555 27.969 15.6602
86.7722 27.969 15.9045
86.7889 27.969 16.1092
86.8056 27.969 16.1452
86.8223 27.969 15.922
86.839 27.969 15.5052
86.8557 27.969 14.9992
86.8724 27.969 14.5084
86.8891 27.969 14.118
86.9058 27.969 13.8368
86.9225 27.969 13.6543
86.9392 27.969 13.56
86.9559 27.969 13.5435
86.9726 27.969 13.5944
86.9893 27.969 13.7023
84.0 27.9857 25.3918
84.0167 27.9857 25.8909
84.0334 27.9857 26.2228
84.0501 27.9857 26.4932
84.0668 27.9857 26.8082
84.0835 27.9857 27.2736
84.1002 27.9857 27.9952
84.1169 27.9857 29.0791
84.1336 27.9857 30.631
84.1503 27.9857 32.6698
84.167 27.9857 34.866
84.1837 27.9857 36.8032
84.2004 27.9857 38.0648
84.2171 27.9857 38.4389
84.2338 27.9857 38.5324
84.2505 27.9857 39.1569
84.2672 27.9857 41.1241
84.2839 27.9857 44.9358
84.3006 27.9857 49.8561
84.3173 27.9857 54.8393
84.334 27.9857 58.84
84.3507 27.9857 61.2461
84.3674 27.9857 63.1809
84.3841 27.9857 66.2012
84.4008 27.9857 71.8638
84.4175 27.9857 81.1139
84.4342 27.9857 92.4491
84.4509 27.9857 103.7553
84.4676 27.9857 112.9185
84.4843 27.9857 118.4177
84.501 27.9857 121.1042
84.5177 27.9857 122.4227
84.5344 27.9857 123.8175
84.5511 27.9857 126.4216
84.5678 27.9857 130.1208
84.5845 27.9857 134.4895
84.6012 27.9857 139.1018
84.6179 27.9857 143.4532
84.6346 27.9857 146.7252
84.6513 27.9857 148.0202
84.668 27.9857 146.4409
84.6847 27.9857 141.6553
84.7014 27.9857 135.5933
84.7181 27.9857 130.7504
84.7348 27.9857 129.6218
84.7515 27.9857 133.721
84.7682 27.9857 140.6335
84.7849 27.9857 146.9628
84.8016 27.9857 149.3125
84.8183 27.9857 145.3432
84.835 27.9857 136.9446
84.8517 27.9857 127.0634
84.8684 27.9857 118.6463
84.8851 27.9857 114.1194
84.9018 27.9857 113.8256
84.9185 27.9857 117.5873
84.9352 27.9857 125.2268
84.9519 27.9857 136.4324
84.9686 27.9857 150.3561
84.9853 27.9857 166.0161
